sample_id,SID,noerr_read_mat,autoTc,autoTh,noerr_autoTcTh_range,len_alpha,len_rho,len_kappa,noerr_negative_rho_or_kappa_over_autoTcTh,rawT_min_of_tep,rawT_min_of_alpha,rawT_min_of_rho,rawT_min_of_kappa,rawT_min_of_PF,rawT_min_of_zT,rawT_max_of_tep,rawT_max_of_alpha,rawT_max_of_rho,rawT_max_of_kappa,rawT_max_of_PF,rawT_max_of_zT,rawrho_min,rawrho_max,rawalpha_min,rawalpha_max,rawkappa_min,rawkappa_max,rawPF_min,rawPF_max,rawzT_min,rawzT_max,alpha_min,alpha_MAX,rho_min,rho_MAX,kappa_min,kappa_MAX,PF_min,PF_MAX,z_min,z_MAX,zT_min,zT_MAX,T_at_zT_MAX,T_at_kappa_min,Lorenz_min,Lorenz_max,LorenzBar,alphaBar_T,rhoBar_T,kappaBar_T,Zgen0,ZgenTmid0,alphaNode,rhoNode,kappaNode,zT_peak_rawdata,T_of_zT_peak_rawdata,zT_MAX_tep / zT_peak_rawdata,T_at_zT_MAX_tep / T_of_zT_peak_rawdata
66,5735,True,325.7703,826.0504,True,23.0,16.0,25.0,True,314.0459,318.5741,325.7703,314.0459,,,863.9775,863.9775,826.0504,840.2749,,,1.745006e-05,0.000127262,-0.0002529252,-0.0001295081,0.7272727,1.199761,,,,,-0.00025292434584433523,-0.00013286361335423385,1.745006e-05,0.000127262,0.727286824505964,1.16704716088826,0.0004963788755361026,0.0010817969861934074,0.0005648502469029091,0.001187890104507464,0.28238282290335803,0.6498864437693143,601.5625312156078,325.7703,6.16323943779595e-08,6.16323943779595e-08,8.833600625051165e-08,-0.0002175248152194294,6.410830748814504e-05,0.841251123860838,0.000877359631569832,0.505280492493253,1.0134559053080154,0.9999999999999999,1.344489408483121,,,,
219,5735,True,316.8856,852.2979,True,23.0,23.0,20.0,True,313.8523,316.8856,316.8067,313.8523,,,862.465,862.2889,862.465,852.2979,,,4.93537e-06,4.547591e-05,-0.0002238479,-5.003696e-05,0.9395933,2.084928,,,,,-0.0002209611485873738,-5.003696e-05,4.936724054419826e-06,4.406102752644027e-05,0.9395933,2.068003548626053,0.0005071576491702126,0.0012968809576654268,0.0002452402219073365,0.0012893924906404494,0.07771309486323948,1.0051450163875981,852.2979,316.8856,2.8725952015094163e-08,2.8725952015094163e-08,3.34763219573702e-08,-0.00013593231712708147,1.5748034723486445e-05,1.288636993368662,0.0009105178866393775,0.5322812447568154,1.0000000000000002,0.9999999999999998,0.9999999999999994,,,,
410,5735,True,319.6998,852.8553,True,23.0,22.0,19.0,True,313.8784,319.6998,319.6078,313.8784,,,863.0252,862.8518,863.0252,852.8553,,,4.582844e-06,4.688602e-05,-0.0002182191,-6.659481e-05,0.8797847,1.965311,,,,,-0.00021706045949034157,-6.659481e-05,4.5844521061480025e-06,4.531632839336655e-05,0.8797973669577502,1.9328448867040435,0.0009673715890692142,0.001496582071382252,0.0005004910615040666,0.0014007808298017533,0.1600068922646378,1.0714649510468657,776.0425016008005,319.6998,2.5947828351458888e-08,2.5947828351458888e-08,3.1897919098066685e-08,-0.00014774478110059097,1.6128352422427943e-05,1.2125900234935212,0.0011161441885792504,0.654370280326981,1.0,1.0,1.0113470976553167,,,,
29820,5736,True,349.3965,1185.122,True,28.0,29.0,12.0,True,296.649,349.3965,304.4455,296.649,,297.8668,1271.44,1185.122,1188.861,1271.44,,1170.312,9.274581e-06,2.357134e-05,-8.989022e-05,-5.659316e-05,5.30943,33.4595,,,0.002961918,0.07017909,-8.989022e-05,-5.659569575446883e-05,9.647912685153681e-06,2.3508184464299378e-05,5.745062017028017,26.72275054964482,0.0002644109033927575,0.00038520156321511127,1.4414742318515977e-05,5.982890792350803e-05,0.0050364605144913675,0.0709045550161237,1185.122,349.3965,1.1395955661538176e-07,1.1395955661538176e-07,2.5940347896023967e-07,-6.811330047689016e-05,1.43351536893618e-05,11.701152416381978,2.7658769803793405e-05,0.021221446975581176,1.143940920672646,1.0,1.0000000000000009,0.07017909,1170.312,1.0103373386021919,1.0126547450594372
29821,5736,True,314.0736,1187.258,True,39.0,42.0,11.0,True,297.059,313.962,314.0736,297.059,,298.9074,1274.65,1187.258,1243.879,1274.65,,1188.972,6.95855e-06,2.2658e-05,-0.0002098858,-6.905568e-05,4.33048,26.7806,,,0.01480959,0.5820407,-0.0002098858,-6.909611848558157e-05,6.95855e-06,2.1151338527808072e-05,4.62958478486335,25.11957298169884,0.0006861017869776787,0.002255347836369629,2.7313433531594912e-05,0.00044986915369371854,0.008578428397628728,0.5341107516760969,1187.258,314.0736,8.247736804286364e-08,8.247736804286364e-08,1.9183194370726782e-07,-0.00015422057047113525,1.1771071485756679e-05,10.067941485487896,0.00020069101553699264,0.150651881730889,1.0370353850591456,1.0,1.0000000000000087,0.5820407,1188.972,0.9176518956081541,0.9985584185329849
29822,5736,True,357.9302,1238.377,True,47.0,43.0,11.0,True,293.4419,357.9302,293.4419,301.821,,297.7009,1284.239,1284.239,1238.377,1272.21,,1170.312,1.103494e-05,2.866325e-05,-0.0001433116,-4.187449e-05,4.15954,28.685,,,0.005437017,0.1455784,-0.00013650056845126348,-4.187449e-05,1.175495308462685e-05,2.866325e-05,4.357364970754233,22.98770045580974,0.0001491688567479946,0.0007072738462179935,6.489072581868221e-06,0.00014905406709850674,0.002322635047042609,0.18373167958018682,1232.6512329164582,357.9302,1.0085478129678707e-07,1.0085478129678707e-07,2.4537555079197135e-07,-9.711144634790007e-05,1.6476312432579983e-05,9.77444258945538,5.855834931821241e-05,0.04673855731838878,1.0455284984617974,1.0,1.0000000000000109,0.1455784,1170.312,1.2620806354526966,1.053267191070807
29823,5736,True,337.0122,1208.117,True,44.0,41.0,11.0,True,293.738,337.0122,296.1928,293.738,,299.948,1271.08,1270.505,1208.117,1271.08,,1188.972,1.644257e-05,3.565297e-05,-0.0001678666,-8.801358e-05,4.351,25.1413,,,0.00493653,0.2000972,-0.00016552843515635763,-8.801358e-05,1.672039119913691e-05,3.565297e-05,4.579693351526265,20.97108875993406,0.0004632900135025705,0.0007988482813486204,2.2091843623670175e-05,0.00016780817171233646,0.007445220821669058,0.2027319049845928,1208.117,337.0122,1.3515219939059328e-07,1.3515219939059328e-07,3.253182396658566e-07,-0.0001299493016910599,2.2251189466223388e-05,9.200011389668937,8.249094967359071e-05,0.06372958753819773,1.0,1.0,0.9999999999999909,0.2000972,1188.972,1.0131671256998738,1.016102145382734
29824,5738,True,300.0745,419.6261,True,7.0,7.0,7.0,True,299.852,299.852,300.0745,300.0481,,300.1465,420.0,420.0,419.6261,419.9037,,420.0,1.7303061742169154e-05,1.7740039588672346e-05,-0.0001533508,-0.0001419032,0.7381055,0.7752422,,,0.461209,0.7099701,-0.0001533462485004034,-0.000141958584790268,1.7303061742169154e-05,1.7740039588672346e-05,0.7381158221403152,0.774971819359328,0.0011646632310478812,0.0013348189353676637,0.0015428305402293509,0.0017657522566861682,0.4629641029440523,0.7065354386076848,400.18924657328665,419.6261,3.276257305143772e-08,3.276257305143772e-08,3.682598328201063e-08,-0.00014891460991221133,1.7530971536559362e-05,0.7496957089624515,0.0016872662000995708,0.6071632482856906,1.4666819325748859,1.0,1.4550551239315632,0.7099701,399.9267,0.9951622450124092,1.0006564867344108
29055,5739,True,319.1062,911.828,True,10.0,10.0,10.0,False,43.01075,319.1062,308.0591,43.01075,,48.53721,1169.295,1169.295,1160.711,911.828,,897.0744,-0.004163190402680429,0.0007225370878287182,-0.0003010204,-0.0001602041,3.445361,15.87847,,,0.003680727,0.03252,-0.00022986837402499927,-0.0001602041,-0.000955408371603632,0.000722383983666213,3.445361,8.606283388443744,-0.011028549418527713,0.119621367384456,-0.0023565490840363966,0.02555499903273007,-1.459811398844009,15.82297728465741,619.1734644322162,319.1062,-6.057578967343559e-06,-6.057578967343559e-06,2.8014459567606913e-06,-0.00019162417024536158,0.00013908955723594007,5.379898313529553,4.907179936046529e-05,0.030202078044167423,1.0,1.829247029194855,0.9999999999999929,0.03252,897.0744,486.56141711738655,0.6902141722383519
29056,5739,True,327.2694,898.9247,True,10.0,10.0,10.0,True,46.43592,327.2694,302.0015,47.31183,,46.43592,1182.8,1182.8,1179.634,898.9247,,900.2817,2.7549074543938845e-05,0.0002220368461264673,-0.0001561224,-8.061224e-05,4.027257,19.02001,,,0.002737217,0.06561026,-0.00012246647186532167,-8.061224e-05,3.0453323755272145e-05,0.00012423693348998278,4.02736412065335,8.831029809116554,0.00011989073009520127,0.0002133866664289015,2.4163282317155766e-05,3.880103330902627e-05,0.007907902905966178,0.030196157872362246,778.245091895948,327.2694,4.176109980296347e-07,4.176109980296347e-07,5.947857840416323e-07,-0.0001008929563330441,6.018514598686028e-05,5.7748264170225685,2.928825133540572e-05,0.01795654049339581,1.0,1.0,1.0083067561180379,0.06561026,900.2817,0.4602353027157985,0.8644461971135791
29057,5739,True,328.63,896.7742,True,10.0,10.0,10.0,True,42.23332,328.63,312.1402,43.01075,,42.23332,1174.435,1174.435,1170.118,896.7742,,903.876,4.773518049387773e-05,0.0002802147117207089,-0.0002397959,-9.591837e-05,3.15929,16.22731,,,0.0007568819,0.1699355,-0.00016411746442717762,-9.591837e-05,4.891425420326516e-05,0.00012417081070267036,3.15929,6.770693310875697,0.00018809105552799682,0.0002423509687021991,2.778017654792723e-05,6.865949230775657e-05,0.009129399418945324,0.06157206128669455,896.7742,328.63,4.3744746508635e-07,4.3744746508635e-07,5.761798809777103e-07,-0.00012831854056580852,7.27300834266709e-05,4.571107684687987,4.952714399279289e-05,0.030345385131386588,1.0,0.9999999999999998,1.0,0.1699355,903.876,0.3623260665764043,0.9921429488115626
