SID,sample_id,is_extendable_tep,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval,criT:  tempratura range > 0,criZT: representative ZT > 0 ,cri0:  d_avgZT  < 0.1,cri1:  d_peakZT < 0.1,cri2:  errdZT_Linf < 0.1,cri3:  errdZT_L2 < 0.1,cri4:  errdZT_Linf_over_avg_ZT_ofRawFig < 0.2,cri5:  errdZT_Linf_over_peak_ZT_ofRawFig < 0.2,cri_product_criteriastring,cri_product
5310,4791,True,0.9891891891891892,True,304.5587,673.3402,306.9247,674.3856,306.0,672.0,308.0,674.0,308.0,672.0,366.0,366.0,364.0,0.3545543605792724,0.3505222896947537,0.5876322857090273,0.5857626563140629,2.0,0.0040320708845187,0.0018696293949643,0.0102035926480008,0.0049275032806467,0.0042505029161928,True,True,True,True,0.0287786409715286,0.0291096827448161,0.0173639074913818,0.01741932937857,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5310,4792,True,0.9945652173913044,True,304.5999,672.8238,306.9247,672.2084,306.0,672.0,308.0,672.0,308.0,672.0,366.0,364.0,364.0,0.3840745195975978,0.3807108447765173,0.6136959738197905,0.6167533799391225,1.0,0.0033636748210805,-0.003057406119332,0.0156239803667759,0.0054215840383145,0.0040868578202955,True,True,True,True,0.0406795545383888,0.0410389685010088,0.0254588282036927,0.0253326222035753,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5310,4793,True,0.9838709677419356,True,305.7274,671.0205,305.7897,676.7262,306.0,670.0,306.0,676.0,306.0,670.0,364.0,370.0,364.0,0.3786335613775066,0.3714154146716361,0.6349321241590556,0.6313152824339804,3.0,0.0072181467058704,0.0036168417250752,0.0089020917829046,0.0039145006468057,0.0032397256678022,True,True,True,True,0.0235111006814028,0.0239680191808272,0.0140205408486697,0.014100865337179,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5316,4795,True,1.0,True,31.66403,358.5272,30.40254,359.6398,32.0,358.0,32.0,358.0,32.0,358.0,326.0,326.0,326.0,0.0454077832977472,0.0447916972749577,0.115084542262567,0.1154665825837791,0.0,0.0006160860227895,-0.0003820403212121,0.0038708221456589,0.0015664652526476,0.0012258229562124,True,True,True,True,0.0852457852936185,0.0864182958260666,0.0336345965284163,0.0335233108925724,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5316,4796,True,0.9818181818181818,True,34.30084,358.4042,30.40254,360.3814,36.0,358.0,32.0,360.0,36.0,358.0,322.0,328.0,322.0,0.0302137059514006,0.0277268827005623,0.0901530410906043,0.0846997563629846,-1.0,0.0024868232508383,0.0054532847276196,0.0093252635714782,0.0034393714266016,0.0027549190657169,True,True,True,True,0.3086434873788133,0.3363257122045376,0.1034381476062061,0.1100978795206264,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5316,4797,True,0.9879518072289156,True,30.36145,359.2771,29.66102,360.3814,32.0,358.0,30.0,360.0,32.0,358.0,326.0,330.0,326.0,0.0143316489784657,0.0135400707674217,0.034897036799205,0.0325489752345924,0.0,0.0007915782110439,0.0023480615646125,0.0037460233187796,0.0015432914921182,0.001159855059112,True,True,True,True,0.2613811798215496,0.2766620192113652,0.1073450258924279,0.1150888251252368,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5316,4798,True,0.9939024390243902,True,31.50583,356.9854,30.40254,358.1568,32.0,356.0,32.0,358.0,32.0,356.0,324.0,326.0,324.0,0.041270910863384,0.0388395960275977,0.1175165602879698,0.1102206383353383,1.0,0.0024313148357862,0.0072959219526314,0.0063110008523064,0.0023686883501347,0.0019818828007516,True,True,True,True,0.1529164421206321,0.1624888386537827,0.0537030767139675,0.0572578869767172,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5318,7574,True,0.992063492063492,True,323.6395,573.0905,321.5015,572.3746,324.0,572.0,322.0,572.0,324.0,572.0,248.0,250.0,248.0,0.0443692693612793,0.038030937309944,0.1038079468648306,0.0922338481993589,-1.0,0.0063383320513353,0.0115740986654717,0.0117885655811351,0.0076092650632201,0.0066866871731857,True,True,True,True,0.265692127700955,0.3099730486540682,0.113561301780538,0.1278117069956215,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5318,7575,True,0.9761904761904762,True,325.6098,572.8901,320.8992,570.4144,326.0,572.0,322.0,570.0,326.0,570.0,246.0,248.0,244.0,0.0357491870462602,0.0300095319493298,0.1166175551293447,0.104108801146944,-3.0,0.0057396550969303,0.0125087539824007,0.0185023721957459,0.0093304323529297,0.0069081777278413,True,True,True,True,0.517560641919032,0.6165498424629434,0.1586585499518003,0.1777214989694374,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5318,7576,True,0.984126984126984,True,322.7135,571.4597,321.9154,572.5477,324.0,570.0,322.0,572.0,324.0,570.0,246.0,250.0,246.0,0.0924936719089668,0.0825604700094998,0.1613772921394716,0.1430000143030394,0.0,0.009933201899467,0.0183772778364321,0.0172131081795819,0.0109435350968278,0.0098816580835213,True,True,True,True,0.1861003874570277,0.2084909179611175,0.1066637564144115,0.1203713738315065,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5318,7577,True,0.992,True,323.7805,571.9512,321.3306,571.6672,324.0,570.0,322.0,570.0,324.0,570.0,246.0,248.0,246.0,0.0679394021816597,0.0616655568026357,0.1146273334801803,0.1034969729605795,-1.0,0.006273845379024,0.0111303605196007,0.0111303605196007,0.0070865239861259,0.0066147792362596,True,True,True,True,0.1638277665417167,0.1804955812727701,0.0971004051274145,0.1075428604452049,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5319,4800,True,0.9888888888888888,True,315.769,671.7683,314.8253,675.7054,316.0,670.0,316.0,674.0,316.0,670.0,354.0,358.0,354.0,0.3523923986713917,0.3404375633260117,0.5289781784412132,0.5093999543770465,2.0,0.01195483534538,0.0195782240641666,0.0205745832788543,0.0117145555779526,0.0099799612635997,True,True,True,True,0.0583854344089874,0.0604357024467113,0.0388949565736024,0.0403898412280293,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5319,4801,True,0.9888888888888888,True,316.0786,672.5828,315.0335,675.39,318.0,672.0,316.0,674.0,318.0,672.0,354.0,358.0,354.0,0.5282043254407152,0.5150000594718774,0.806267146016775,0.7963432479953699,0.0,0.0132042659688377,0.009923898021405,0.0364103644723232,0.0163803809468628,0.0134182622445901,True,True,True,True,0.0689323481816316,0.0706997286751022,0.0451591816089771,0.0457219478710704,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5319,4802,True,0.9833333333333332,True,317.7989,671.8592,312.4028,673.0053,318.0,670.0,314.0,672.0,318.0,670.0,352.0,358.0,352.0,0.1308548677758774,0.1226080465052876,0.2794230047787043,0.268123970149583,-1.0,0.0082468212705897,0.0112990346291212,0.0145042072815737,0.0093600671922814,0.0088184176370491,True,True,True,True,0.1108419390741807,0.1182973523760389,0.0519077063574659,0.0540951533482145,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5319,4803,True,0.988826815642458,True,316.68,671.8077,315.5004,673.1315,318.0,670.0,316.0,672.0,318.0,670.0,352.0,356.0,352.0,0.1611301046238874,0.1558603839047068,0.3281646531216832,0.3164044499244546,0.0,0.0052697207191805,0.0117602031972285,0.010714252020354,0.0058249927440008,0.0051772920841531,True,True,True,True,0.0664944148417418,0.0687426256238707,0.0326490129830685,0.0338625200211697,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5322,26061,True,0.8428571428571429,True,370.324,1063.62,473.7101,1071.88,372.0,1062.0,474.0,1070.0,474.0,1062.0,690.0,596.0,588.0,0.0160887930890714,0.013979877711361,0.0401058916347799,0.0385720184705216,55.0,0.0021089153777104,0.0015338731642582,0.0006657573664567,0.0003789517598393,0.0003366689732962,True,True,True,True,0.0413801932047355,0.0476225457906365,0.0165999891616783,0.0172601121967622,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5322,26062,True,0.839541547277937,True,374.2812,1059.685,472.5567,1073.809,376.0,1058.0,474.0,1072.0,474.0,1058.0,682.0,598.0,584.0,0.0582923339699987,0.054325368000892,0.0992000723692539,0.0974405754660352,56.0,0.0039669659691066,0.0017594969032186,0.0048224391595902,0.0036077213295187,0.0033138622213606,True,True,True,True,0.0827285310290069,0.0887695626748646,0.0486132625149671,0.0494910783985592,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5322,26063,True,0.8457142857142858,True,374.1078,1060.049,469.3283,1074.007,376.0,1060.0,470.0,1074.0,470.0,1060.0,684.0,604.0,590.0,0.057323588517283,0.0540769774468754,0.1053625807797856,0.1029918784176742,54.0,0.0032466110704075,0.0023707023621114,0.0084015837432476,0.0040574486588154,0.0036433738158304,True,True,True,True,0.146564162512516,0.1553634123042709,0.0797397299977636,0.0815752064369173,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5324,14312,True,0.9933333333333332,True,300.1042,599.8413,299.9974,599.6166,302.0,598.0,300.0,598.0,302.0,598.0,296.0,298.0,296.0,0.0216141476461933,0.0207905622992531,0.0831790592658678,0.0831384310921871,-1.0,0.0008235853469402,4.062817368065408e-05,0.0028641421526853,0.0012953273935971,0.0009796229867669,True,True,True,True,0.1325123802968817,0.1377616493224054,0.0344334520967661,0.0344502790714135,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5324,14313,True,0.9933333333333332,True,299.9502,599.5621,300.2847,599.8634,300.0,598.0,302.0,598.0,302.0,598.0,298.0,296.0,296.0,0.0853132744166789,0.0845531553558163,0.1132190780259469,0.1131101963040756,1.0,0.0007601190608626,0.0001088817218712,0.0014491413257038,0.0008152628305689,0.0006843367504105,True,True,True,True,0.0169861177596594,0.017138820184836,0.0127994446781463,0.012811765632588,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5324,14314,True,0.9933333333333332,True,300.0,599.4681,300.4058,599.6205,300.0,598.0,302.0,598.0,302.0,598.0,298.0,296.0,296.0,0.0371525979759635,0.0366442965004069,0.1252522027999426,0.1254302326739746,1.0,0.0005083014755566,-0.000178029874032,0.0013459761918473,0.0006747603511072,0.0005518052247649,True,True,True,True,0.0362283195570372,0.0367308509206172,0.0107461279064064,0.010730875349214,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5324,14315,True,0.9933333333333332,True,300.3468,599.0949,299.7231,599.1239,302.0,598.0,300.0,598.0,302.0,598.0,296.0,298.0,296.0,0.097246631822305,0.0972899815979036,0.2481553575261871,0.2536854536689676,-1.0,-4.334977559858344e-05,-0.0055300961427805,0.0062693417943735,0.0023134661814209,0.0016531251740857,True,True,True,True,0.0644684723459554,0.0644397469441876,0.0252637777272731,0.0247130519456366,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5325,7578,True,0.931297709923664,True,42.33351,287.4074,32.05128,294.8718,44.0,286.0,34.0,294.0,44.0,286.0,242.0,260.0,242.0,0.0016271880122708,0.0016659691852843,0.0022667129409181,0.0022610345454053,-1.0,-3.878117301350879e-05,5.678395512766915e-06,0.0003592219349507,0.0001989712610424,0.0001737001593541,True,True,True,True,0.2207624025262075,0.2156233969534331,0.1584770300933004,0.1588750316445757,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5325,7579,True,0.9774436090225564,True,32.59259,292.5926,30.12821,296.7949,34.0,292.0,32.0,296.0,34.0,292.0,258.0,264.0,258.0,0.0055087944485113,0.0056810915187859,0.0082765630815304,0.0082589406636794,1.0,-0.0001722970702745,1.7622417850970962e-05,0.0005187815049211,0.0002316042131991,0.0001952229130659,True,True,True,True,0.0941733277162586,0.0913172236718402,0.0626807890921357,0.0628145334912773,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5325,7580,True,0.9699248120300752,True,31.11111,290.9774,32.05128,296.1538,32.0,290.0,34.0,296.0,34.0,290.0,258.0,262.0,256.0,0.0045888312812137,0.0044807110350313,0.0066542763954424,0.0064791342783734,4.0,0.0001081202461824,0.000175142117069,0.0004401686565276,0.0001675347429309,0.0001287207928268,True,True,True,True,0.0959217346537994,0.0982363408589155,0.0661482376700058,0.0679363380377635,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5325,7581,True,0.9621212121212122,True,31.85185,285.9259,30.12821,294.2308,32.0,284.0,32.0,294.0,32.0,284.0,252.0,262.0,252.0,0.0266723689972954,0.0267833371573088,0.0440341053146093,0.0462743524421145,5.0,-0.0001109681600134,-0.0022402471275052,0.0025187652628792,0.0010142964290286,0.0008083372851833,True,True,True,True,0.0944335039431504,0.094042249032881,0.0572003279022816,0.0544311293395197,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5325,7582,True,0.9774436090225564,True,33.33333,292.9638,30.12821,297.4359,34.0,292.0,32.0,296.0,34.0,292.0,258.0,264.0,258.0,0.0351757417297572,0.0368874675121963,0.0658678412095975,0.0653214250393799,1.0,-0.001711725782439,0.0005464161702176,0.0061681762282558,0.0026346727628995,0.0019613259658999,True,True,True,True,0.1753531247654625,0.1672160395998013,0.0936447303415956,0.0944280720228812,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5325,7583,True,0.9769230769230768,True,32.6226,287.4074,30.76923,291.6667,34.0,286.0,32.0,290.0,34.0,286.0,252.0,258.0,252.0,0.021915099897478,0.0229376372028985,0.0425152045863233,0.0446946010061573,1.0,-0.0010225373054205,-0.002179396419834,0.0046738411896613,0.0017270454788448,0.0012690308064941,True,True,True,True,0.2132703574944326,0.2037629747265654,0.1099334046522471,0.1045728361915001,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5329,17163,True,0.9742268041237112,True,10.52632,390.4175,3.234501,388.1402,12.0,390.0,4.0,388.0,12.0,388.0,378.0,384.0,376.0,0.0547483432988886,0.0528673325203867,0.1546085045437213,0.1495328468183532,-5.0,0.0018810107785019,0.0050756577253681,0.0162840215176026,0.0043171684573121,0.0036375669343761,True,True,True,True,0.2974340507200912,0.3080167041021629,0.1053242288686499,0.1088992944632681,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5329,17164,True,0.9896373056994818,True,7.518797,392.4491,9.703504,391.3747,8.0,392.0,10.0,390.0,10.0,390.0,384.0,380.0,380.0,0.1223869937933751,0.1207087008435035,0.3149322112776317,0.3174120973649912,0.0,0.0016782929498715,-0.0024798860873594,0.0552853363189592,0.0081162367611893,0.003765490151141,True,True,True,True,0.451725584601718,0.4580062243452986,0.1755467822572835,0.1741752654606191,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5329,17165,True,0.9842105263157894,True,11.79254,390.6153,11.32075,384.9057,12.0,390.0,12.0,384.0,12.0,384.0,378.0,372.0,372.0,0.0665901925299521,0.0655742991024559,0.1904800214745928,0.1889356538946835,-3.0,0.0010158934274962,0.0015443675799092,0.015635892156272,0.0047957493787215,0.004167408180521,True,True,True,True,0.234807733124349,0.2384454332000085,0.0820867828301753,0.0827577634710904,True,True,True,True,True,True,False,True,crieria_10_10_10_10_20_20,False
5335,12104,True,0.972972972972973,True,80.81544,297.3586,79.33968,300.1022,82.0,296.0,80.0,300.0,82.0,296.0,214.0,220.0,214.0,0.1716600071750738,0.1416790775831224,0.4106500851297009,0.4272247844971455,1.0,0.0299809295919513,-0.0165746993674446,0.3210146235037935,0.1491790117070464,0.1225534494473383,True,True,True,True,1.87006064363259,2.26578708006802,0.781723017060628,0.7513951323812731,True,True,True,True,False,False,False,False,crieria_10_10_10_10_20_20,False
5335,12105,True,0.5135135135135135,True,80.69691,195.0992,79.66674,300.1011,82.0,194.0,80.0,300.0,82.0,194.0,112.0,220.0,112.0,0.2043178966047306,0.1155319502905346,0.4170719129636951,0.3298758316387667,52.0,0.088785946314196,0.0871960813249284,0.239980333818906,0.1242255844369141,0.1063225801613569,True,True,True,True,1.1745438740648704,2.077177206958024,0.5753931788731972,0.7274868626377528,True,True,True,True,False,False,False,False,crieria_10_10_10_10_20_20,False
5335,12106,True,0.3636363636363636,True,81.63626,160.214,80.01928,300.3504,82.0,160.0,82.0,300.0,82.0,160.0,78.0,218.0,78.0,0.2375064922583211,0.1668964490234479,0.4134511550594506,0.3518477842517218,70.0,0.0706100432348731,0.0616033708077288,0.2604126192094281,0.0909094748669111,0.0671361021307687,True,True,True,True,1.096444213938343,1.560324505003948,0.6298509897063489,0.7401286319402302,True,True,True,True,False,True,False,False,crieria_10_10_10_10_20_20,False
5335,12107,True,0.9818181818181818,True,81.29642,296.7558,80.09574,300.6647,82.0,296.0,82.0,300.0,82.0,296.0,214.0,218.0,214.0,0.3057102849334846,0.3257544864816734,0.4571890580643572,0.5481013743839674,2.0,-0.0200442015481887,-0.0909123163196102,0.2435325196924884,0.0989279635484835,0.0800642375251625,True,True,True,True,0.7966121249256478,0.7475952897004515,0.5326735524326722,0.4443202135119696,True,True,True,True,False,True,False,False,crieria_10_10_10_10_20_20,False
5335,12108,True,0.972972972972973,True,78.33169,294.738,79.82815,300.0892,80.0,294.0,80.0,300.0,80.0,294.0,214.0,220.0,214.0,0.3547501283511197,0.3956978411450219,0.5301181358416506,0.6501836069322885,3.0,-0.0409477127939022,-0.1200654710906379,0.4709858624399208,0.1994465040702833,0.162181048271659,True,True,True,True,1.3276552277206082,1.1902664444087934,0.8884545360670457,0.7243890147617491,True,True,True,False,False,False,False,False,crieria_10_10_10_10_20_20,False
5335,12109,True,0.5181818181818182,True,81.55267,195.9602,80.34975,300.7051,82.0,194.0,82.0,300.0,82.0,194.0,112.0,218.0,112.0,0.4389394385388097,0.4850048083411914,0.6337497227315625,0.6083845612356483,53.0,-0.0460653698023816,0.0253651614959141,0.2889869349318104,0.1279427389857771,0.1082801026389533,True,True,True,True,0.6583754148267518,0.5958434431200808,0.4559953631004848,0.4750070158665249,True,True,True,True,False,False,False,False,crieria_10_10_10_10_20_20,False
5335,12110,True,0.1545454545454545,True,81.22448,114.3276,80.3697,301.0364,82.0,114.0,82.0,300.0,82.0,114.0,32.0,218.0,32.0,0.4316786056765498,0.5307990194265718,0.583830858518873,0.6172627229393096,93.0,-0.0991204137500219,-0.0334318644204366,0.2593133729492203,0.1245741380081606,0.1026093875353514,True,True,True,True,0.6007093461183013,0.4885340090291792,0.4441583879397456,0.4201021110013093,True,True,True,True,False,False,False,False,crieria_10_10_10_10_20_20,False
5335,12111,True,0.7909090909090909,True,81.21626,254.7689,80.1552,300.7369,82.0,254.0,82.0,300.0,82.0,254.0,172.0,218.0,172.0,0.4217935137426976,0.4406224168823781,0.5919152599383471,0.5413662149000871,23.0,-0.0188289031396804,0.05054904503826,0.1495818668962021,0.0645815453463386,0.0539444767568112,True,True,True,True,0.3546329235101753,0.3394785675104049,0.2527082456224939,0.2763043994605547,True,True,True,True,False,True,False,False,crieria_10_10_10_10_20_20,False
5335,12112,True,0.7747747747747747,True,79.67291,253.8015,80.6373,300.7072,80.0,252.0,82.0,300.0,82.0,252.0,172.0,218.0,170.0,0.330851702910711,0.4074899666425897,0.4973450827748588,0.51912542184875,25.0,-0.0766382637318787,-0.0217803390738912,0.1824706873478936,0.0675952496789174,0.0564656628349465,True,True,True,True,0.5515180539878864,0.4477918532603751,0.3668894971873998,0.3514963430187349,True,True,True,True,False,True,False,False,crieria_10_10_10_10_20_20,False
5353,26125,True,0.9710144927536232,True,301.6087,574.095,299.9975,569.6383,302.0,574.0,300.0,568.0,302.0,568.0,272.0,268.0,266.0,0.0024394834605923,0.0074085745661317,0.0104999671817119,0.0344850223140919,-4.0,-0.0049690911055394,-0.02398505513238,0.0338753541871973,0.0114919075100578,0.0070341995544238,True,True,True,True,13.886281556904848,4.572452350288578,3.226234292065107,0.9823207849094098,True,True,True,True,True,True,False,False,crieria_10_10_10_10_20_20,False
5353,26126,True,0.9927536231884058,True,299.4164,574.7194,299.7499,572.7648,300.0,574.0,300.0,572.0,300.0,572.0,274.0,272.0,272.0,0.1591036846972663,0.0640910911090645,0.2267488743048103,0.1834566561149432,-1.0,0.0950125935882018,0.043292218189867,0.2277027592428855,0.1476782345703958,0.1273135904004602,True,True,True,True,1.4311595591022652,3.552798919515994,1.0042067901814276,1.241180146117022,True,True,True,True,False,False,False,False,crieria_10_10_10_10_20_20,False
5353,26127,True,0.978102189781022,True,300.6936,572.9512,299.9925,568.0451,302.0,572.0,300.0,568.0,302.0,568.0,270.0,268.0,266.0,0.0063612505421315,0.0330695463950245,0.0100298973909351,0.0946082165447193,-3.0,-0.0267082958528929,-0.0845783191537841,0.0926266287605958,0.0430457711431218,0.0314507174445964,True,True,True,True,14.561072252557045,2.800964599095076,9.235052478633524,0.9790548024633056,True,True,True,True,True,True,False,False,crieria_10_10_10_10_20_20,False
5357,5680,True,1.0,True,322.9673,522.6415,322.6395,522.9889,324.0,522.0,324.0,522.0,324.0,522.0,198.0,198.0,198.0,0.825911489908922,0.8153077571452055,0.945752999198633,0.932118663079176,0.0,0.0106037327637165,0.0136343361194568,0.0136475267477848,0.0107253755052002,0.0106037327637163,True,True,True,True,0.0165242001286236,0.0167391106342119,0.0144303288060929,0.0146414048858343,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5357,5681,True,1.0,True,323.1132,522.8669,322.8826,522.9606,324.0,522.0,324.0,522.0,324.0,522.0,198.0,198.0,198.0,0.9201766439670064,0.8353985041749481,1.0053201845769388,0.9208984968961464,0.0,0.0847781397920584,0.0844216876807925,0.0859308075666148,0.0847822270393714,0.0847781397920583,True,True,True,True,0.0933851213568684,0.1028620558178774,0.0854760591550009,0.0933119207559154,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5357,5682,True,1.0,True,323.8361,522.3261,322.8303,522.9668,324.0,522.0,324.0,522.0,324.0,522.0,198.0,198.0,198.0,1.052026430083108,0.5911211154344925,1.1901677422494787,0.7172933330756323,0.0,0.4609053146486154,0.4728744091738465,0.5865138485297503,0.4725358529693066,0.4609053146486152,True,True,True,True,0.5575086630508104,0.9922058833893022,0.4927993153479431,0.8176764253682358,True,True,False,False,False,False,False,False,crieria_10_10_10_10_20_20,False
5358,4804,True,0.9891304347826086,True,301.9693,846.875,298.9481,851.1373,302.0,846.0,300.0,850.0,302.0,846.0,544.0,550.0,544.0,0.2068005954112612,0.2068243932504574,0.2711443,0.2704997374005284,1.0,-2.3797839196204595e-05,0.0006445625994715,0.0049321011011036,0.0019240702448417,0.0016019007523547,True,True,True,True,0.0238495498105081,0.0238468056092929,0.0181899494147714,0.0182332934904135,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5358,4805,True,0.9855072463768116,True,302.6042,847.5875,296.4671,849.7182,304.0,846.0,298.0,848.0,304.0,846.0,542.0,550.0,542.0,0.4724329822051244,0.4780495339850617,0.7148532876405762,0.719538201091259,-2.0,-0.0056165517799373,-0.0046849134506827,0.0169140145885829,0.0067744293997128,0.0052917031822324,True,True,True,True,0.0358019342968716,0.0353813012797781,0.0236608194730542,0.0235067638701197,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5358,4806,True,0.9784172661870504,True,302.0526,847.4131,297.9755,853.1716,304.0,846.0,298.0,852.0,304.0,846.0,542.0,554.0,542.0,0.5043550928153459,0.5073725915138362,0.8157186583611683,0.8153074320627236,0.0,-0.0030174986984903,0.0004112262984447,0.0220973910157157,0.0077178240856853,0.0059185915298617,True,True,True,True,0.0438131612637567,0.0435525911042696,0.0270894759966761,0.0271031394376099,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5358,4807,True,0.978494623655914,True,301.3021,847.3453,298.0847,856.248,302.0,846.0,300.0,856.0,302.0,846.0,544.0,556.0,544.0,0.5484061696985,0.5429251708409794,0.8997888224898911,0.9018696809161186,4.0,0.0054809988575206,-0.0020808584262275,0.0189858031806582,0.0068731207309539,0.005372343809496,True,True,True,True,0.0346199664221432,0.0349694657760104,0.021100287874349,0.0210516037764707,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5358,4808,True,0.9714285714285714,True,303.9753,846.875,297.9458,856.1091,304.0,846.0,298.0,856.0,304.0,846.0,542.0,558.0,542.0,0.509045645146587,0.5121886910202749,0.8720660746929935,0.8713123093568346,2.0,-0.0031430458736878,0.0007537653361588,0.0249228655171186,0.010435356014667,0.0081353513371217,True,True,True,True,0.0489599817909094,0.0486595388653984,0.0285791022496691,0.0286038258033054,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5358,4809,True,0.9855595667870036,True,298.6971,847.0061,300.4763,853.6678,300.0,846.0,302.0,852.0,302.0,846.0,546.0,550.0,544.0,0.3852949990627894,0.380451726547116,0.6487552647762002,0.6452347866693532,4.0,0.0048432725156733,0.0035204781068469,0.0137367913844492,0.0044672111689633,0.0034931493331921,True,True,True,True,0.035652659437219,0.0361065292280861,0.0211740730754424,0.0212896013486151,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5361,28109,True,0.8303886925795053,True,324.584,867.3485,301.0241,795.8442,326.0,866.0,302.0,794.0,326.0,794.0,540.0,492.0,468.0,0.0667038485475782,0.0685602454477222,0.0894581914758668,0.0895298515391697,-48.0,-0.001856396900144,-7.166006330294739e-05,0.005492763058167,0.0021752547720586,0.0017911098787739,True,True,True,True,0.0823455194530366,0.0801158604712885,0.0614003364873388,0.0613511914041753,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5361,28110,True,0.8295454545454546,True,342.5587,871.7775,349.607,787.7352,344.0,870.0,350.0,786.0,350.0,786.0,526.0,436.0,436.0,0.1475049456728367,0.1547890099127431,0.1956621060699918,0.2087599904501355,-39.0,-0.0072840642399063,-0.0130978843801436,0.01629633055669,0.0054309691850662,0.0040341780726163,True,True,True,True,0.1104798926053298,0.1052809276697131,0.0832881281103073,0.0780625182131466,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5361,28111,True,0.837037037037037,True,329.604,869.0565,331.5789,782.8531,330.0,868.0,332.0,782.0,332.0,782.0,538.0,450.0,450.0,0.0867743626906679,0.0977213640318696,0.1178011952298641,0.144303007147584,-42.0,-0.0109470013412017,-0.0265018119177199,0.0089459773909256,0.0049100590520016,0.0044273619913305,True,True,True,True,0.1030947057809709,0.0915457687226729,0.0759413125942355,0.0619943933793167,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
5362,17197,True,0.9370629370629372,True,16.10505,284.8527,14.30327,301.2534,18.0,284.0,16.0,300.0,18.0,284.0,266.0,284.0,266.0,0.0199159691716551,0.0170377762326945,0.0830234218918816,0.0723821288312317,7.0,0.0028781929389606,0.0106412930606498,0.0029961035086209,0.0008504424586813,0.0005718800264794,True,True,True,True,0.1504372437413222,0.1758506196877731,0.0360874490637433,0.0413928625338825,True,True,True,True,True,True,True,True,crieria_10_10_10_10_20_20,True
