SID,sample_id,is_extendable_tep,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval
11127,8100,True,0.99,True,308.044,507.4253,307.8973,507.3558,310.0,506.0,308.0,506.0,310.0,506.0,196.0,198.0,196.0,0.9461068841566072,0.9421783412055735,1.0875836505365526,1.084478494245641,-1.0,0.00392854295103362,0.0031051562909116814,0.005299149767088673,0.003955763720200316,0.0037418929477972328,True,True,True,True,0.0056010053999475135,0.005624359566903325,0.004872406609343907,0.004886357631992271
11127,8101,True,1.0,True,306.8784,507.6328,306.5435,507.5814,308.0,506.0,308.0,506.0,308.0,506.0,198.0,198.0,198.0,1.0293160121997433,1.025657720005379,1.125492265958395,1.1221832676228665,0.0,0.003658292194364421,0.003308998335528557,0.005241518125927991,0.003840194440759173,0.003703521028403578,True,True,True,True,0.005092234128104529,0.0051103969908211705,0.004657089421636016,0.0046708218498313185
11134,12775,True,0.9254385964912281,True,323.2231,744.6031,301.6018,756.3181,324.0,744.0,302.0,756.0,324.0,744.0,420.0,454.0,420.0,2.811833981245259e-05,0.00025488129307835465,0.0005974701308899434,0.0009258825019427296,-5.0,-0.00022676295326590207,-0.0003284123710527862,0.0009506286794321261,0.0003791751827138357,0.0002953110019791947,True,True,True,True,33.80813681649609,3.729691841840615,1.591089880955465,1.0267271251346395
11134,12776,True,0.9298245614035088,True,322.4405,747.14,298.4219,754.0444,324.0,746.0,300.0,754.0,324.0,746.0,422.0,454.0,422.0,0.0002255225959254638,0.0005990078613217056,0.0024251980633764364,0.0023492900866607623,-8.0,-0.00037348526539624183,7.590797671567411e-05,0.0009663832823559246,0.00041898626015975874,0.0003396365068271479,True,True,True,True,4.285084066145276,1.6133065102411315,0.39847602426768214,0.41135119406625686
11134,12777,True,0.9478260869565217,True,323.8752,758.986,303.8097,762.4936,324.0,758.0,304.0,762.0,324.0,758.0,434.0,458.0,434.0,0.001601756777337292,0.0017864373791393006,0.005604186646072067,0.004909745615216254,-8.0,-0.00018468060180200862,0.0006944410308558132,0.0008814828383469233,0.0005117469768745035,0.00043486054877734054,True,True,True,True,0.5503225276263676,0.49343058348433055,0.1572900572404647,0.1795373747297695
11134,12778,True,0.9419642857142857,True,323.7676,750.1416,302.6531,744.8391,324.0,750.0,304.0,744.0,324.0,744.0,426.0,440.0,420.0,0.023213084058720506,0.024000911721183838,0.05317694761086822,0.053161384599489415,-13.0,-0.0007878276624633321,1.5563011378803837e-05,0.0027684434423448784,0.0010791893425502427,0.0007782534168968075,True,True,True,True,0.11926219865235234,0.11534742823546063,0.05206096939981317,0.0520762102643103
11134,12779,True,0.9504504504504504,True,324.9643,747.1204,305.8594,748.9675,326.0,746.0,306.0,748.0,326.0,746.0,420.0,442.0,420.0,0.01753048969305212,0.01869107002330161,0.03657988176172542,0.037209759515096356,-9.0,-0.0011605803302494923,-0.000629877753370936,0.0022720480802189066,0.0008049559416832842,0.0005803234601984497,True,True,True,True,0.12960551131206507,0.12155794598096367,0.06211195801611955,0.06106054190694554
11134,12780,True,0.9461883408071748,True,322.9557,747.4305,301.3911,745.4951,324.0,746.0,302.0,744.0,324.0,744.0,422.0,442.0,420.0,0.029898842882598812,0.03142127052209917,0.061083412316610054,0.06272452414070172,-12.0,-0.0015224276395003587,-0.0016411118240916636,0.003872187185665815,0.0013377663102106716,0.0009081020219848843,True,True,True,True,0.12950960011631207,0.12323458349472002,0.06339179555973945,0.06173322538055202
11134,12781,True,0.9461883408071748,True,321.1623,748.1124,302.9402,742.6523,322.0,748.0,304.0,742.0,322.0,742.0,426.0,438.0,420.0,0.058743534354110456,0.06155583130251481,0.09382601575891424,0.0963931473426527,-12.0,-0.002812296948404354,-0.0025671315837384606,0.003600116927205854,0.0011606762348753527,0.0008256087045649154,True,True,True,True,0.06128533066301523,0.058485392058360106,0.03837013538394668,0.0373482662041148
11136,23826,True,0.8241206030150754,True,418.7941,746.7391,370.9287,768.7752,420.0,746.0,372.0,768.0,420.0,746.0,326.0,396.0,326.0,0.0012520141942857113,0.0010804486863204403,0.004216008064354346,0.0033955271998524967,-13.0,0.00017156550796527102,0.0008204808645018492,0.00032087405377201686,0.0001826455051688543,0.00015484015525322846,True,True,True,True,0.2562862747375474,0.296982223991387,0.07610850095021264,0.09449903796557889
11136,23827,True,0.8241206030150754,True,419.714,747.0634,370.9287,769.3136,420.0,746.0,372.0,768.0,420.0,746.0,326.0,396.0,326.0,0.0017012163259214493,0.0015196733694955872,0.005210897393983699,0.004268257610980633,-13.0,0.00018154295642586215,0.0009426397830030655,0.00043824432849749696,0.0002168711707744923,0.0001875877919893573,True,True,True,True,0.25760646769018375,0.2883806068424821,0.08410150792903291,0.1026752292012689
11136,23828,True,0.8241206030150754,True,422.2826,750.5435,370.3903,769.3136,424.0,750.0,372.0,768.0,424.0,750.0,326.0,396.0,326.0,0.0019112292003052678,0.001847593776726439,0.005365966313755686,0.00455231209945232,-17.0,6.363542357882873e-05,0.0008136542143033663,0.00038283894170971274,0.00019850588618072496,0.00015502966291204543,True,True,True,True,0.20031032471069637,0.20720947782581603,0.07134575942608937,0.08409769219376927
11136,23829,True,0.8140703517587939,True,417.3913,741.3043,370.3903,769.3136,418.0,740.0,372.0,768.0,418.0,740.0,322.0,396.0,322.0,0.000895006890369911,0.0009008989477544552,0.002282398078582229,0.001970434559627069,-9.0,-5.892057384544237e-06,0.00031196351895515983,7.794622942784398e-05,3.858883000217765e-05,3.353324556636692e-05,True,True,True,True,0.08709008865353919,0.0865205022407115,0.034151023066170086,0.03955788790194399
11138,5753,True,0.8007968127490039,True,373.8499,775.7869,320.1439,823.741,374.0,774.0,322.0,822.0,374.0,774.0,400.0,500.0,400.0,0.8887409487783889,0.8660448843160206,1.2510734082644126,1.2196303320243993,-2.0,0.02269606446236838,0.0314430762400133,0.09956703072199002,0.04967502729411208,0.045639234063463034,True,True,True,True,0.11203155526798783,0.1149675178794289,0.07958528257755652,0.08163705682583675
11138,5754,True,0.8777292576419214,True,371.4286,773.3656,367.6259,825.1799,372.0,772.0,368.0,824.0,372.0,772.0,400.0,456.0,400.0,1.13974483893156,1.1598253410132178,1.4211381857458394,1.4565655394182149,24.0,-0.02008050208165768,-0.03542735367237548,0.07023503240103901,0.0501671893386805,0.049157636803206964,True,True,True,True,0.06162347044877166,0.06055655961067554,0.049421677008966144,0.048219616969032826
11138,5755,True,0.7874015748031497,True,375.0605,775.7869,314.3885,823.741,376.0,774.0,316.0,822.0,376.0,774.0,398.0,506.0,398.0,0.982069232824397,0.957916598949647,1.3720820404101315,1.290203263201857,-6.0,0.024152633874749974,0.08187877720827452,0.11012081008436447,0.0646177973777332,0.06059386128714342,True,True,True,True,0.1121314123319604,0.11495866154225916,0.08025818197536357,0.08535152035740563
11139,12782,True,0.5233160621761658,True,11.72014,396.0784,194.9657,396.3387,12.0,396.0,196.0,396.0,196.0,396.0,384.0,200.0,200.0,0.0013156200090446168,0.0008826730783785199,0.003496987699455119,0.0054116673986488424,92.0,0.00043294693066609695,-0.0019146796991937236,0.0019164864098332418,0.0005198160211428068,0.00036059245690421587,True,True,True,True,1.4567172866464422,2.1712301607225273,0.548039219620892,0.3541397260134169
11139,12783,True,0.8911917098445595,True,12.6054,396.0784,52.17391,398.1693,14.0,396.0,54.0,398.0,54.0,396.0,382.0,344.0,342.0,0.0016567657529743386,0.0014840286223912417,0.006974626161554637,0.006982224420682067,21.0,0.00017273713058309692,-7.5982591274297365e-06,0.0002728544590263893,0.00012719438977097823,0.00011184353369517267,True,True,True,True,0.16469103042270303,0.18386064453846857,0.03912101562237284,0.03907844299850436
11139,12785,True,0.8186528497409327,True,12.6112,396.0784,81.46453,398.1693,14.0,396.0,82.0,398.0,82.0,396.0,382.0,316.0,314.0,0.008101635238626248,0.006592707646490006,0.039335052013474134,0.04178035517148629,35.0,0.0015089275921362421,-0.002445303158012155,0.00319058356587814,0.0006336045139251019,0.00034370153074395624,True,True,True,True,0.39381970082611994,0.48395647690775795,0.08111298708300202,0.07636564009047983
11139,12786,True,0.9637305699481865,True,11.72885,382.3529,5.491991,390.8467,12.0,382.0,6.0,390.0,12.0,382.0,370.0,384.0,370.0,0.0008022899502778345,0.00029013382900448554,0.0051094363008375825,0.0031058200750619085,1.0,0.0005121561212733489,0.002003616225775674,0.0013355538478622775,0.0005011272512817455,0.0004323204905194664,True,True,True,True,1.6646772745935217,4.603233798846771,0.2613896659487353,0.43001649019724875
11140,29565,True,0.857487922705314,True,329.1716,1079.389,369.3368,1156.774,330.0,1078.0,370.0,1156.0,370.0,1078.0,748.0,786.0,708.0,0.12450592073403355,0.10718147200481239,0.243001492168349,0.21465478869179896,59.0,0.017324448729221162,0.028346703476550023,0.009195810867445114,0.004442504581239723,0.003946820594857982,True,True,True,True,0.07385842226000623,0.08579664652331168,0.03784261069917361,0.04283999869506031
11140,29566,True,0.852112676056338,True,308.55,1077.362,350.3253,1160.37,310.0,1076.0,352.0,1160.0,352.0,1076.0,766.0,808.0,724.0,0.186308038225252,0.14769616412588135,0.45038352625489586,0.361136710932458,63.0,0.03861187409937064,0.08924681532243783,0.02951822811852728,0.012077637224344488,0.008572075877966703,True,True,True,True,0.15843775931363122,0.19985778434549534,0.0655402038435601,0.08173699107551533
11141,28613,True,0.9447852760736196,True,313.6364,620.351,297.584,622.5923,314.0,620.0,298.0,622.0,314.0,620.0,306.0,324.0,306.0,0.00038387627187925734,0.041068092789488184,0.0009103719282318975,0.10495820070026703,-7.0,-0.04068421651760892,-0.10404782877203513,0.10428137937666523,0.05336429376865964,0.0406698301988973,True,True,True,True,271.65362127270373,2.539231123081449,114.54810516751986,0.9935515155644234
11144,22402,True,0.9484536082474226,True,335.2123,1070.56,294.7699,1070.412,336.0,1070.0,296.0,1070.0,336.0,1070.0,734.0,774.0,734.0,0.02660038895223313,0.02723023221868362,0.07178044111129081,0.07330141484547671,-20.0,-0.0006298432664504916,-0.0015209737341859014,0.0017464491264559418,0.0009471018325268336,0.0008036873783104549,True,True,True,True,0.06565502217249819,0.06413640223228216,0.02433043179197225,0.02382558549705418
11144,22403,True,0.9509043927648578,True,335.2123,1070.56,296.7742,1070.412,336.0,1070.0,298.0,1070.0,336.0,1070.0,734.0,772.0,734.0,0.03374116786769006,0.034107269797665804,0.10107706139213955,0.10053194809768828,-19.0,-0.00036610192997574287,0.0005451132944512688,0.003981698563718855,0.0021237192699956713,0.0017061191984595898,True,True,True,True,0.1180071353585736,0.11674046581093836,0.039392702052065194,0.03960630067418751
11144,22404,True,0.9407216494845361,True,337.2107,1067.983,292.9929,1069.079,338.0,1066.0,294.0,1068.0,338.0,1066.0,728.0,774.0,728.0,0.033235438638599936,0.03425667854461416,0.08431969280354529,0.08616534383440476,-21.0,-0.0010212399060142222,-0.0018456510308594715,0.0038970517308590247,0.0019059453649295864,0.0017444600609851674,True,True,True,True,0.1172559138826275,0.1137603497018458,0.04621757505614596,0.04522760030237331
11144,22405,True,0.9458762886597938,True,335.2123,1068.686,292.1044,1069.079,336.0,1068.0,294.0,1068.0,336.0,1068.0,732.0,774.0,732.0,0.0512134803010889,0.057714117079452516,0.1262373754053895,0.1816084234017201,-21.0,-0.006500636778363614,-0.05537104799633058,0.07913876284871525,0.017281467434970343,0.0068430488959617015,True,True,True,True,1.545272111628637,1.3712201945282878,0.6269043743548596,0.43576592630650907
11146,17647,True,0.9318181818181818,True,30.79142,359.2105,6.10687,359.542,32.0,358.0,8.0,358.0,32.0,358.0,326.0,350.0,326.0,0.004654217552198755,0.0048965955849851455,0.0118399724681741,0.011731594561823554,-12.0,-0.00024237803278639048,0.00010837790635054474,0.00016557366555634834,9.995571874166302e-05,9.271085586559016e-05,True,True,True,True,0.03557497338690747,0.03381403725969553,0.013984294811614733,0.014113483438572876
11146,17648,True,0.6707317073170732,True,19.45137,337.8947,117.5573,347.3282,20.0,336.0,118.0,346.0,118.0,336.0,316.0,228.0,218.0,0.010034441673021487,0.006779308289361196,0.018908370411449407,0.018562602312152895,54.0,0.0032551333836602914,0.00034576809929651176,0.0003582587665719259,0.00018698708668281048,0.0001596761977339313,True,True,True,True,0.03570290986245277,0.05284591750077855,0.018947099024196865,0.019300029195657264
11146,17649,True,1.0,True,10.47382,356.8421,10.68702,357.2519,12.0,356.0,12.0,356.0,12.0,356.0,344.0,344.0,344.0,0.008737887052176796,0.008613318304706252,0.023611389151834895,0.023337666644730196,0.0,0.00012456874747054404,0.00027372250710469906,0.0005605075998686374,0.0002074027483216752,0.00017424029064130818,True,True,True,True,0.06414681221234177,0.06507452529211423,0.023738865861057525,0.02401729394807359
11146,17650,True,0.7168674698795181,True,29.92519,360.0,120.6107,359.542,30.0,360.0,122.0,358.0,122.0,358.0,330.0,236.0,236.0,0.013449416031560354,0.009788140392149484,0.02676667913847155,0.02716263155066106,45.0,0.00366127563941087,-0.0003959524121895132,0.0006064463184492358,0.00035507214735193605,0.00030834570140846355,True,True,True,True,0.04509090335417917,0.0619572558374451,0.022656763482384896,0.022326493562236486
11147,10047,True,0.992,True,300.0106,799.0285,298.8551,796.2645,302.0,798.0,300.0,796.0,302.0,796.0,496.0,496.0,494.0,0.030985809361042883,0.03419816362625862,0.046575337026915374,0.05019013130388109,-2.0,-0.0032123542652157354,-0.0036147942769657188,0.019102051303881092,0.0057754450698880135,0.004297674403609542,True,True,True,True,0.6164774036174532,0.5585695042763591,0.41013232588831783,0.380593770281768
11147,10048,True,0.9880952380952381,True,301.526,799.7643,297.9981,800.5822,302.0,798.0,298.0,800.0,302.0,798.0,496.0,502.0,496.0,0.4347587551079921,0.4353706190013555,0.5958526898879962,0.5900269630857967,-1.0,-0.0006118638933633735,0.0058257268021995046,0.03211378821062694,0.009328560536965857,0.007269701610995151,True,True,True,True,0.0738657654005151,0.07376195546747943,0.053895516048880196,0.054427662157461816
11147,10049,True,1.0,True,300.5914,798.8334,300.4187,799.1626,302.0,798.0,302.0,798.0,302.0,798.0,496.0,496.0,496.0,0.5201608485469313,0.5094284259335549,0.7564767,0.7404737254564341,0.0,0.01073242261337648,0.016002974543565918,0.04321748445805995,0.017219645932201433,0.012726817569723594,True,True,True,True,0.08308484688685805,0.08483524330009971,0.05712996111851158,0.05836464275814829
11147,10050,True,0.9724409448818898,True,301.9193,795.2394,294.3215,802.2767,302.0,794.0,296.0,802.0,302.0,794.0,492.0,506.0,492.0,0.6395331359755608,0.6484316566352409,0.880829,0.8899860532625072,1.0,-0.00889852065968011,-0.009157053262507264,0.03675378743380231,0.010600776559230472,0.00760129070370582,True,True,True,True,0.05746971558828943,0.0566810504356317,0.041726359411193674,0.04129703751993689
11147,10051,True,1.0,True,301.632,797.7022,300.543,797.9131,302.0,796.0,302.0,796.0,302.0,796.0,494.0,494.0,494.0,0.6128684399817789,0.6064918264182481,0.8963731,0.8713906172057305,0.0,0.0063766135635308085,0.02498248279426951,0.0461866605803789,0.018018599512299355,0.013806651017943499,True,True,True,True,0.07536146025361018,0.07615380549008045,0.05152615644130653,0.053003394423140185
11147,10053,True,0.948,True,301.724,775.6077,296.9448,797.985,302.0,774.0,298.0,796.0,302.0,774.0,472.0,498.0,472.0,0.5947972260680642,0.6028482085910619,0.8027732973593252,0.8049952005729174,9.0,-0.00805098252299774,-0.002221903213592169,0.029512155688404373,0.013889095206493611,0.011059136908339205,True,True,True,True,0.049617171020611354,0.04895453825329976,0.03676275205650567,0.036661281542300486
11147,10054,True,0.9919678714859438,True,300.7659,795.0155,300.8505,798.1093,302.0,794.0,302.0,798.0,302.0,794.0,492.0,496.0,492.0,0.5627976134639007,0.5598460753926331,0.7564767,0.7399562328328906,2.0,0.0029515380712675787,0.01652046716710942,0.022194631283485755,0.011042403588644606,0.008908548809995958,True,True,True,True,0.039436256928814035,0.039644166957712695,0.02933947771753678,0.029994518998123124
11149,20002,True,0.9568106312292359,True,369.6444,950.8852,374.9485,971.329,370.0,950.0,376.0,970.0,376.0,950.0,580.0,594.0,574.0,0.36058561637424263,0.34618921945778,0.5061283346206771,0.4869415277029488,13.0,0.014396396916462662,0.019186806917728283,0.06235068919075626,0.02706465428921523,0.021013498075601572,True,True,True,True,0.17291507580835966,0.18010580828719402,0.12319146138594593,0.12804553656551623
11149,20003,True,0.96,True,368.5861,949.8486,372.0744,969.8641,370.0,948.0,374.0,968.0,374.0,948.0,578.0,594.0,574.0,0.26743349142449446,0.2776371308075239,0.3528425811401948,0.36704889449064304,12.0,-0.010203639383029428,-0.014206313350448252,0.02306649347152373,0.014347623066953783,0.012963864191231309,True,True,True,True,0.08625132682020936,0.08308144304918251,0.06537332709953941,0.0628431084189296
11149,20004,True,0.9666666666666667,True,373.0136,952.3045,373.7173,972.5639,374.0,952.0,374.0,972.0,374.0,952.0,578.0,598.0,578.0,0.2970842755781549,0.30665915117849196,0.36637330986232075,0.3746122588862433,10.0,-0.00957487560033704,-0.008238949023922526,0.02078957832836481,0.010662909928261053,0.009422884585293759,True,True,True,True,0.06997872333669046,0.06779376466826574,0.05674424901796836,0.05549625735733833
11149,20005,True,0.9697986577181208,True,373.2016,951.2473,373.7099,969.9086,374.0,950.0,374.0,968.0,374.0,950.0,576.0,594.0,576.0,0.3187481510185495,0.32053723521194777,0.39497921442072975,0.39256677382447785,9.0,-0.0017890841933982937,0.002412440596251897,0.0178054045264735,0.007452200182656154,0.006174236531132468,True,True,True,True,0.0558604166630517,0.055548630768903005,0.04507934563743215,0.045356371740300536
11149,20007,True,0.9633333333333334,True,371.5504,950.952,373.6209,971.2511,372.0,950.0,374.0,970.0,374.0,950.0,578.0,596.0,576.0,0.2534797419488825,0.24841945158821413,0.3346883010172339,0.34434321630905346,11.0,0.005060290360668379,-0.009654915291819555,0.018099985889503734,0.00700512387007543,0.005531897308059593,True,True,True,True,0.07140604511564412,0.07286058226835913,0.05408012719444209,0.05256379400620662
11149,20008,True,0.9470198675496688,True,368.7399,949.9348,376.3652,973.9324,370.0,948.0,378.0,972.0,378.0,948.0,578.0,594.0,570.0,0.1930067393668905,0.19768063449796153,0.2440568392189657,0.25220240891253587,16.0,-0.004673895131071026,-0.008145569693570165,0.02188649135082099,0.009914569944827213,0.008108789042582958,True,True,True,True,0.11339754986076682,0.1107164159322176,0.08967784480395002,0.08678145242621872
11152,8102,True,0.8762886597938144,True,305.8986,475.1152,297.9212,491.1075,306.0,474.0,298.0,490.0,306.0,474.0,168.0,192.0,168.0,0.4694929510336952,0.47971373696857084,0.7044359578521617,0.6878093230017316,4.0,-0.010220785934875631,0.016626634850430144,0.006925023631647376,0.003234121626137844,0.00251160753318882,True,True,True,True,0.014750005546196947,0.014435741772600269,0.00983059361813656,0.010068231703265153
11152,8103,True,0.8762886597938144,True,305.8986,475.1152,297.9776,491.1073,306.0,474.0,298.0,490.0,306.0,474.0,168.0,192.0,168.0,0.608387387710861,0.6196516294264764,1.076051403193365,1.0462657032914757,4.0,-0.011264241715615464,0.029785699901889284,0.011517807588525608,0.0053258615448028585,0.0035537204178191237,True,True,True,True,0.018931700132481216,0.018587553137213577,0.010703770799744846,0.011008491965560396
11152,8104,True,0.865979381443299,True,306.0829,475.2995,297.9385,491.2817,308.0,474.0,298.0,490.0,308.0,474.0,166.0,192.0,166.0,0.46461037821203865,0.4704401877463645,0.8186006908636744,0.78953528083442,3.0,-0.005829809534325825,0.029065410029254335,0.006952425575974752,0.0029403093319524606,0.002221420342400163,True,True,True,True,0.014963991124627457,0.014778553697294071,0.008493060968027663,0.008805718686348106
11152,8105,True,0.865979381443299,True,306.0829,475.1152,297.9402,491.2806,308.0,474.0,298.0,490.0,308.0,474.0,166.0,192.0,166.0,0.47009057322373576,0.47620726591459456,0.8296342408522325,0.7985636455726738,3.0,-0.006116692690858794,0.031070595279558688,0.006034986127614772,0.0026635895737202957,0.0020207087817449808,True,True,True,True,0.012837922033255641,0.01267302403717863,0.007274273204316398,0.007557301363608788
11154,8106,True,0.99,True,300.2387,499.9521,300.0,499.7664,302.0,498.0,300.0,498.0,302.0,498.0,196.0,198.0,196.0,0.37452722686219425,0.20191415572458615,0.548404286843572,0.2672559495755728,-1.0,0.1726130711376081,0.2811483372679992,0.28188006651595465,0.19416145960139092,0.17140284514631712,True,True,True,True,0.7526290381544711,1.3960391509173986,0.5140004797160871,1.0547195187370246
11154,8107,True,0.9801980198019802,True,300.0242,500.0,299.7664,499.7664,302.0,500.0,300.0,498.0,302.0,498.0,198.0,198.0,196.0,0.23640099395699143,0.23725648600042493,0.27420209435243065,0.2773518231339939,-2.0,-0.0008554920434334923,-0.003149728781563277,0.006687388267216099,0.0029321379371951024,0.0023422032135191153,True,True,True,True,0.028288325506925487,0.028186324344381133,0.02438853825317917,0.024111571330776127
11158,10055,True,0.9762845849802372,True,325.7143,819.0698,321.9339,827.1053,326.0,818.0,322.0,826.0,326.0,818.0,492.0,504.0,492.0,0.01632025870103048,0.016147665291428012,0.03766367236296748,0.03811542214312138,2.0,0.00017259340960246866,-0.0004517497801539011,0.001300461159348492,0.0006469683911319518,0.0005315814006546986,True,True,True,True,0.07968385692724217,0.08053555333716521,0.03452826232173686,0.03411902810535142
11158,10056,True,0.9840637450199203,True,322.8571,818.7906,324.9737,825.7275,324.0,818.0,326.0,824.0,326.0,818.0,494.0,498.0,492.0,0.02331929418043007,0.021946378580811682,0.048138950572996414,0.049865296279162884,4.0,0.0013729155996183885,-0.0017263457061664697,0.005305297089483008,0.0019501533357988035,0.0013595692398439291,True,True,True,True,0.22750676107235268,0.24173906733394157,0.11020799220452926,0.10639257129411507
11158,10057,True,0.9606299212598425,True,328.5714,817.306,321.9339,828.2669,330.0,816.0,322.0,828.0,330.0,816.0,486.0,506.0,486.0,0.04195008225841472,0.0389214032122252,0.11320736519995395,0.11466778513146327,2.0,0.003028679046189517,-0.0014604199315093186,0.009656995884623779,0.003761782687734683,0.0028579110288692493,True,True,True,True,0.23020207267142348,0.2481153064283797,0.08530360076455261,0.08421716590716664
11158,10058,True,0.9840637450199203,True,325.7143,818.8328,325.0232,826.1415,326.0,818.0,326.0,826.0,326.0,818.0,492.0,500.0,492.0,0.09139457105269441,0.09063626670132487,0.17509257137761378,0.18409360816810993,4.0,0.0007583043513695459,-0.009001036790496159,0.009443644416572416,0.005506466116017809,0.004772876707148909,True,True,True,True,0.10332828643757837,0.10419277801558408,0.053935151801533375,0.051298057062082805
11158,10059,True,0.996,True,324.2857,823.4765,324.9985,824.4547,326.0,822.0,326.0,824.0,326.0,822.0,496.0,498.0,496.0,0.07557106842627115,0.07467911799805507,0.16530898689005516,0.1693034631505582,1.0,0.0008919504282160762,-0.003994476260503033,0.005552002754832669,0.0028391538820610553,0.0023414914114631507,True,True,True,True,0.0734673052856111,0.07434478209795226,0.03358560752976626,0.032793202522357054
11159,8108,True,0.990909090909091,True,300.308,519.8539,299.6999,519.3878,302.0,518.0,300.0,518.0,302.0,518.0,216.0,218.0,216.0,0.5031764084475522,0.5026470244387233,0.6242952052251616,0.6222630265979793,-1.0,0.0005293840088288482,0.0020321786271823017,0.003588576937384902,0.002251623400543146,0.0020638950072461733,True,True,True,True,0.007131846559453615,0.007139357765804059,0.005748205187785523,0.005766977602709708
11159,8109,True,1.0,True,299.954,519.8446,299.6999,519.6879,300.0,518.0,300.0,518.0,300.0,518.0,218.0,218.0,218.0,0.568411277465432,0.5669279938084961,0.6834640831854967,0.6816572992876078,0.0,0.001483283656935841,0.0018067838978889084,0.0027821978371148637,0.0015804950697313695,0.001483283656935755,True,True,True,True,0.00489469148029714,0.0049074977201684425,0.0040707301313443805,0.004081519907470376
11159,8110,True,0.9819819819819819,True,300.19,520.0758,300.0,519.988,302.0,520.0,300.0,518.0,302.0,518.0,218.0,218.0,216.0,0.7331342548954535,0.7348890698042175,0.8248317689931939,0.8251247937084208,-2.0,-0.0017548149087640574,-0.00029302471522696383,0.0025516377169272353,0.0008658845197871872,0.0006439575576126923,True,True,True,True,0.0034804508176897344,0.003472139975638799,0.003093525022735018,0.0030924264261399984
11159,8111,True,0.990909090909091,True,300.11,519.8658,300.0,519.6879,302.0,518.0,300.0,518.0,302.0,518.0,216.0,218.0,216.0,0.8290503648208362,0.8228690442342774,0.9330360789304246,0.9078290070790721,-1.0,0.006181320586558736,0.025207071851352514,0.0425737397589987,0.02142006507176767,0.019629977078100234,True,True,True,True,0.051352416651067025,0.05173817153203981,0.04562925348803513,0.046896209998818106
11162,8112,True,0.9897959183673469,True,296.9907,492.1595,300.0,492.1053,298.0,492.0,300.0,492.0,300.0,492.0,194.0,192.0,192.0,0.41894091579235265,0.4426176665478429,0.4588558,0.4536713382919706,1.0,-0.02367675075549025,0.0051844617080293864,0.09498291625200062,0.03884915657079045,0.026992166102721128,True,True,True,True,0.2267215081447875,0.21459359494800878,0.20699948927746062,0.20936503639309076
11162,8113,True,0.9795918367346939,True,296.9907,492.6075,300.8097,492.1053,298.0,492.0,302.0,492.0,302.0,492.0,194.0,190.0,190.0,0.45332300753483173,0.45764357736959815,0.48420618533505516,0.47757157090681,2.0,-0.004320569834766419,0.006634614428245145,0.08297133471715662,0.027938922584745545,0.020471504419727123,True,True,True,True,0.1830291719989116,0.1813012108550756,0.17135537965039235,0.17373591681684727
11162,8114,True,0.9583333333333334,True,308.5648,492.6075,301.0121,492.5101,310.0,492.0,302.0,492.0,310.0,492.0,182.0,190.0,182.0,0.529828391943806,0.5484200338018564,0.5716543155875088,0.5679908290643999,-4.0,-0.0185916418580504,0.003663486523108883,0.11058253007017715,0.04431538202014652,0.032179948998542006,True,True,True,True,0.2087138623592403,0.20163838527848255,0.19344300752199814,0.19469069641904216
11164,8222,True,0.98,True,324.1208,521.92,323.3184,523.3184,326.0,520.0,324.0,522.0,326.0,520.0,194.0,198.0,194.0,0.16924945677387992,0.16751533641453115,0.23909878645750096,0.23508020442230593,0.0,0.0017341203593487786,0.004018582035195034,0.0034075688620026356,0.002198204381384796,0.0020031459368871096,True,True,True,True,0.02013341092465191,0.020341832186459113,0.014251719602969712,0.014495345834739727
11164,8223,True,0.9702970297029703,True,327.726,523.0215,323.3184,524.2152,328.0,522.0,324.0,524.0,328.0,522.0,194.0,200.0,194.0,0.13258413195601015,0.1312523343491334,0.18963339312993494,0.1851988758440739,-1.0,0.0013317976068767667,0.004434517285861028,0.003289472025033102,0.001943213572161872,0.0018080680463142121,True,True,True,True,0.024810450364637224,0.025062198256093883,0.017346480863627157,0.01776183581050803
11164,8224,True,0.9942857142857143,True,325.8625,672.9585,323.3184,673.0942,326.0,672.0,324.0,672.0,326.0,672.0,346.0,348.0,346.0,0.2545429765586839,0.2541263111345704,0.36036152722908565,0.3615753706571234,-1.0,0.0004166654241135048,-0.0012138434280377641,0.005157016717642682,0.0025964915128236857,0.0023234593043487666,True,True,True,True,0.02025990576272589,0.02029312389818553,0.014310675052623782,0.014262632734830284
